,id,context,question,answers
1205,1205,come see me[18][19] - 21 septembre 2014 insomnia (sous le label imagery by sound)[20] - 6 décembre 2012 electric girl - 29 novembre 2012 (initialement prévu pour le 10 novembre 2010) journeys[22][23] - 10 mai 2011 chiptek - 1er novembre 2008 days - 17 juin 2007 pioneer - 20 décembre 2006 digital ambient designs - 16 mars 2005 emit and exude - 4 mai 2004,electric,"{""text"": [""electric""], ""answer_start"": [104]}"
1206,1206,"année lauréat pays raisonnement 1901 jacobus henricus van 't hoff netherlands ""[for his] discovery of the laws of chemical dynamics and osmotic pressure in solutions""[8] 1902 hermann emil fischer germany ""[for] his work on sugar and purine syntheses""[9] 1903 svante august arrhenius sweden ""[for] his electrolytic theory of dissociation""[10] 1904 sir william ramsay united kingdom ""[for his] discovery of the inert gaseous elements in air, and his determination of their place in the periodic system""[11] 1905 johann friedrich wilhelm adolf von baeyer germany ""[for] the advancement of organic chemistry and the chemical industry, through his work on organic dyes and hydroaromatic compounds""[12] 1906 henri moissan france ""[for his] investigation and isolation of the element fluorine, and for [the] electric furnace called after him""[13] 1907 eduard buchner germany ""for his biochemical researches and his discovery of cell-free fermentation""[14] 1908 ernest rutherford united kingdom new zealand ""for his investigations into the disintegration of the elements, and the chemistry of radioactive substances""[15] 1909 wilhelm ostwald germany ""[for] his work on catalysis and for his investigations into the fundamental principles governing chemical equilibria and rates of reaction""[16] 1910 otto wallach germany ""[for] his services to organic chemistry and the chemical industry by his pioneer work in the field of alicyclic compounds""[17] 1911 maria skłodowska-curie poland france ""[for] the discovery of the elements radium and polonium, by the isolation of radium and the study of the nature and compounds of this remarkable element""[18] 1912 victor grignard france ""for the discovery of the [...]",electric,"{""text"": [""electric""], ""answer_start"": [801]}"
1207,1207,fujitsu kyocera communications mitsubishi electric (ne fabrique plus) nec nec casio mobile communications panasonic sanyo (ne fabrique plus) sansui sharp corporation sony mobile communications toshiba - (ne fabrique plus que des tablettes),electric,"{""text"": [""electric""], ""answer_start"": [42]}"
1208,1208,"ries a été diplômé de l' université depauw en 1950, avec un diplôme en arts libéraux et a ensuite accepté un poste avec le département de la publicité de general electric avant de fonder sa propre agence de publicité dans la ville de new york, ries cappiello colwell, en 1963.",electric,"{""text"": [""electric""], ""answer_start"": [162]}"
1209,1209,"il collabore brièvement avec the bev bevan band qui devient le bev bevan's move. au même moment, il forme le electric light band (elb) en allemagne. comme son nom l'indique, le groupe se consacre à reprendre des chansons du elo.",electric,"{""text"": [""electric""], ""answer_start"": [109]}"
1210,1210,"ils réalisèrent des redresseurs haute tension en germanium en 1945[3]:124. bill pfann conçu l'un des premier transistors point-contact : ""en particulier, w. g. pfann avait modifié la diode du point-contact blindé western electric 1n26 (en silicone) pour inclure deux diodes à pointes, créant un configuration à trois électrodes avec de bonnes propriétés d'amplification électriques. cette configuration est aujourd'hui connue sous l'apellation de transistor type a""[4].",electric,"{""text"": [""electric""], ""answer_start"": [221]}"
1211,1211,"un appui industriel a été fourni par general motors, l'epri (anciennement electric power research institute), hrl (anciennement hughes research labs), et honeywell (anciennement allied signal et maintenant, general electric).",electric,"{""text"": [""electric""], ""answer_start"": [74]}"
1212,1212,"le 19 juin 2016, marshmello s'est produit à electric daisy carnival à las vegas où le dj néerlandais tiësto, qui portait les mêmes habits que marshmello est monté sur scène et à retirer son casque en prétendant être marshmello.",electric,"{""text"": [""electric""], ""answer_start"": [44]}"
1213,1213,"lit motors, un véhicule électrique à deux roues stabilisé par gyroscope, à cabine fermée et volant de direction file:the c1 electric vehicle by lit motors.jpg tricycle motorisé",electric,"{""text"": [""electric""], ""answer_start"": [124]}"
1214,1214,"en septembre 2009, il a formé le joe robinson electric projet , avec sam marks à la batterie et chris haigh à la basse, pour ensuite se lancer dans une tournée australienne.[4] joe a assuré la première partie pour l'icône de la musique australienne john farnham lors d'une série de six spectacles consécutifs au burswood theater, à perth, en octobre 2009, dans le cadre du retour sur scène de farnham.[5]",electric,"{""text"": [""electric""], ""answer_start"": [46]}"
1215,1215,"colin hodgkinson a travaillé avec chris rea, the eric delaney band, back door (qu'il a cofondé), alexis korner,[2] whitesnake,[3] jon lord, jan hammer,[4] paul butterfield, the spencer davis group, pete york et the electric blues duo. il a aussi joué avec rocket 88, le groupe de boogie-woogie de ian ""stu"" stewart'. en 2007 hodgkinson intègre the british blues quintet (aux côtés de zoot money, maggie bell, miller anderson et colin allen).",electric,"{""text"": [""electric""], ""answer_start"": [215]}"
1216,1216,"tramline - moves of vegetable centuries (1969) new church - both sides (1969) alexis korner - alexis korner (1971) alexis korner - ""and..."" (1972) back door - back door (1972) back door - 8th street nites (1973) alexis korner - mr. blues (1974) back door - another fine mess (1975) alexis korner - get off my cloud (1975) back door - activate (1976) jamie stone- let it shine (1977) alexis korner - just easy (1978) hammer - hammer (also as black sheep)(1979) alexis korner- the party album (1979) k2 - why (1980) alexis korner - rocket 88 (1980) (also with ian stewart, charlie watts and dick morrissey} alexis korner - testament (2000) lp/cd - concert à paris de mars 1980. alexis korner - live in paris (1994) cd - concert à paris de mars 1980, comprenant des chansons différentes à 'testament' butterflies - butterflies (1981) ronnie jack - going for the big one (1981) cozy powell - octopuss (1981) schon & hammer - untold passion (1981) schon & hammer - here to stay (1981) whitesnake - slide it in (1984) (mixage d'origine au royaume-uni) alexis korner - juvenile delinquent (1984) mick jagger - she's the boss (1985) pete york - steaming (1985) phil carmen - city walls (1986) james young with jan hammer - city slicker (1986) electric blues duo - bitch (1986) konstantin wecker - wieder dahoam (1986) electric blues duo - maker mine a double (1987) konstantin wecker - live (1987) spencer davis group - extremely live (1987) konstantin wecker - ganz schön wecker (1988) james young - out on a day pass (1988) pete york - superdrumming 1, 2 & 3 (1988) peter maffay - leipzig (1990) peter maffay - 38317 (1991) peter maffay - liebe (1991) peter maffay - freunde + propheten (1992) electric blues duo & hr big band - electric blues duo & hr big band (1993) peter maffay - tabaluga und lilli 1 (1993) peter maffay - tabaluga und lilli 2 (1993) alexis korner - memorial concert volume 2 (1995) miller anderson - celtic moon (1998) spencer davis group - payin' them blues dues (1997) woodstock taylor - road movie (1997) electric blues duo - lucky at cards (1998) jon lord - pictured within (1999) back door - askin' the way (2003) spencer davis group - official bootleg 2006 (2006) the british blues quintet - live in glasgow (2007) pete york percussion band - pete york & friends (2008)",electric,"{""text"": [""electric""], ""answer_start"": [1235]}"
1217,1217,"rushent exprime le désir de s'éloigner des groupes de guitare, et achète une boîte à rythme linn lm-1,[8] des synthétiseurs roland mc-8 microcomposer et jupiter-8 pour apprendre le séquençage et les techniques de synthétisation.[5] il crée son propre studio, génétic, avec des synthétiseurs synclavier et fairlight cmi[5] et une console de mixage mci.[7] il dépense £35 000 uniquement pour la climatisation, et a un enregistreur numérique mitsubishi electric coûtant 75 000 livres.[5]",electric,"{""text"": [""electric""], ""answer_start"": [450]}"
1218,1218,"rushent construit son home studio autour d'une console mackie, un enregistreur alesis adat hd24 et un séquenseur cubase 5,[7], avec lesquels il produit la musique de the pipettes,[9] does it offend you, yeah?[8] et killa kela.[12] en 2005, il a produit l'album hidden heart d'hazel o'connor.[5] l'année suivante, il participe au festival bbc electric proms en enregistrant enid blitz, les gagnants dans la région de brighton, dans le manoir de brentford.[5]",electric,"{""text"": [""electric""], ""answer_start"": [342]}"
1219,1219,"year artiste enregistrement type role reference 1970 andrew lloyd webber jesus christ superstar album studio ingénieur du son [2] 1971 t-rex electric warrior album studio ingénieur du son [15] gentle giant acquiring the taste album studio ingénieur du son [2] compost compost album studio ingénieur du son, producteur [2] stone the crows teenage licks album studio ingénieur du son [2] fleetwood mac future games album studio ingénieur du son [2] 1972 groundhogs hogwash album studio ingénieur du son [2] gentle giant three friends album studio ingénieur du son [2] gentle giant octopus album studio ingénieur du son [2] stone the crows ontinuous performance album studio ingénieur du son [2] shirley bassey i capricorn album studio ingénieur du son [2] 1973 curved air air cut album studio producteur [16] chaos down at the club/you could be my girl single compositeur, producteur [réf. nécessaire] johnny harris all to bring you morning album studio ingénieur du son, remixeur [2] badger one live badger album live ingénieur du son [2] 1974 riff raff original man album studio ingénieur du son [17] the sensational alex harvey band the impossible dream album studio ingénieur du son [2] snafu situation normal album studio ingénieur du son [2] premiata forneria marconi the world became the world album studio ingénieur du son [2] 1975 danny kirwan second chapter album studio producteur [18] banco del mutuo soccorso banco album studio ingénieur du son [2] shirley bassey good, bad but beautiful album studio ingénieur du son [2] zzebra panic album studio ingénieur du son [2] 1976 roderick falconer new nation album studio ingénieur du son [2] mckendree spring too young to feel this old album studio ingénieur du son [2] 1977 the stranglers rattus norvegicus album studio producteur [5] the stranglers no more heroes album studio producteur [5] téléphone téléphone album studio producteur [2] 1978 the stranglers black and white album studio producteur [5] buzzcocks another music in a different kitchen album studio producteur [19] generation x generation x album studio producteur [20] buzzcocks love bites album studio producteur [15] 999 separates album studio producteur [21] ian gomm gomm with the wind album studio producteur [2] dr feelgood private practice album studio producteur [2] ian gomm summer holiday album studio producteur [2] 1979 the stranglers live (x cert) album live producteur [5] téléphone crache ton venin album studio producteur [22] buzzcocks a different kind of tension album studio producteur [23] jean-jacques burnel euroman cometh album studio producteur [24] 1980 téléphone au cœur de la nuit album studio producteur [22] rachel sweet protect the innocent album studio producteur [25] 1981 the human league dare album studio producteur [5] pete shelley homosapien album studio producteur [5] the raybeats guitar beat album studio producteur [26] altered images happy birthday album studio ingénieur du son, producteur [2] deke leonard before your very eyes album studio ingénieur du son, producteur [2] the db's stands for decibels album studio mixage [2] 1982 the human league love and dancing album de remix producteur [5] altered images pinky blue album studio producteur [27] the members uprhythm, downbeat album studio producteur [28] 1983 the human league fascination!",electric,"{""text"": [""electric""], ""answer_start"": [141]}"
